file,line,column,type,code,message,docs,severity,link
plugin-update-checker/Puc/v5p5/UpdateChecker.php,138,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;plugin_locale&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FUpdateChecker.php&line=138
plugin-update-checker/Puc/v5p5/UpdateChecker.php,297,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;getUniqueName(&#039;remove_from_default_update_checks&#039;)&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FUpdateChecker.php&line=297
plugin-update-checker/Puc/v5p5/UpdateChecker.php,441,37,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;getUniqueName(&#039;request_update_result&#039;)&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FUpdateChecker.php&line=441
plugin-update-checker/Puc/v5p5/UpdateChecker.php,634,41,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;getUniqueName(&#039;pre_inject_update&#039;)&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FUpdateChecker.php&line=634
plugin-update-checker/Puc/v5p5/UpdateChecker.php,756,40,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;getUniqueName($filterRoot . &#039;_query_args&#039;)&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FUpdateChecker.php&line=756
plugin-update-checker/Puc/v5p5/UpdateChecker.php,765,38,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;getUniqueName($filterRoot . &#039;_options&#039;)&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FUpdateChecker.php&line=765
plugin-update-checker/Puc/v5p5/UpdateChecker.php,775,37,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;getUniqueName(&#039;request_metadata_http_result&#039;)&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FUpdateChecker.php&line=775
plugin-update-checker/Puc/v5p5/UpdateChecker.php,786,27,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;puc_api_error&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FUpdateChecker.php&line=786
plugin-update-checker/Puc/v5p5/DebugBar/Extension.php,0,0,ERROR,missing_direct_file_access_protection,PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;,https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FDebugBar%2FExtension.php
plugin-update-checker/Puc/v5p5/DebugBar/Extension.php,56,13,WARNING,WordPress.WP.EnqueuedResourceParameters.NotInFooter,"In footer ($in_footer) is not set explicitly wp_enqueue_script; It is recommended to load scripts in the footer. Please set this value to `true` to load it in the footer, or explicitly `false` if it should be loaded in the header.",,5,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FDebugBar%2FExtension.php&line=56
plugin-update-checker/Puc/v5p5/DebugBar/PluginExtension.php,0,0,ERROR,missing_direct_file_access_protection,PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;,https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FDebugBar%2FPluginExtension.php
plugin-update-checker/Puc/v5p5/Scheduler.php,0,0,ERROR,missing_direct_file_access_protection,PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;,https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FScheduler.php
plugin-update-checker/Puc/v5p5/Scheduler.php,69,25,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;updateChecker-&gt;getUniqueName(&#039;first_check_time&#039;)&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FScheduler.php&line=69
plugin-update-checker/Puc/v5p5/Scheduler.php,207,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;updateChecker-&gt;getUniqueName(&#039;check_now&#039;)&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FScheduler.php&line=207
plugin-update-checker/Puc/v5p5/Plugin/UpdateChecker.php,0,0,ERROR,missing_direct_file_access_protection,PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;,https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FPlugin%2FUpdateChecker.php
plugin-update-checker/Puc/v5p5/Plugin/UpdateChecker.php,56,41,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$slugCheckFilter&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FPlugin%2FUpdateChecker.php&line=56
plugin-update-checker/Puc/v5p5/Plugin/UpdateChecker.php,149,41,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;getUniqueName(&#039;request_info_result&#039;)&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FPlugin%2FUpdateChecker.php&line=149
plugin-update-checker/Puc/v5p5/Plugin/UpdateChecker.php,196,41,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;getUniqueName(&#039;pre_inject_info&#039;)&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FPlugin%2FUpdateChecker.php&line=196
plugin-update-checker/Puc/v5p5/UpgraderStatus.php,0,0,ERROR,missing_direct_file_access_protection,PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;,https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FUpgraderStatus.php
plugin-update-checker/load-v5p5.php,0,0,ERROR,missing_direct_file_access_protection,PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;,https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2Fload-v5p5.php
plugin-update-checker/load-v5p5.php,27,8,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pucGeneralClass&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2Fload-v5p5.php&line=27
plugin-update-checker/load-v5p5.php,27,28,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pucVersionedClass&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2Fload-v5p5.php&line=27
admin/wbcom/templates/wbcom-plugins-page.php,0,0,ERROR,missing_direct_file_access_protection,PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;,https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fwbcom%2Ftemplates%2Fwbcom-plugins-page.php
admin/wbcom/templates/wbcom-support-page.php,0,0,ERROR,missing_direct_file_access_protection,PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;,https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fwbcom%2Ftemplates%2Fwbcom-support-page.php
includes/bp-redirect-functions.php,0,0,ERROR,missing_direct_file_access_protection,PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;,https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fincludes%2Fbp-redirect-functions.php
includes/bp-redirect-functions.php,7,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;bp_redirect_update_member_type_data_on_new_key&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fincludes%2Fbp-redirect-functions.php&line=7
includes/bp-redirect-functions.php,72,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;bp_redirect_get_asset_filename&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fincludes%2Fbp-redirect-functions.php&line=72
includes/class-bp-redirect.php,0,0,ERROR,missing_direct_file_access_protection,PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;,https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fincludes%2Fclass-bp-redirect.php
includes/class-bp-redirect-loader.php,0,0,ERROR,missing_direct_file_access_protection,PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;,https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fincludes%2Fclass-bp-redirect-loader.php
.gitignore,0,0,WARNING,hidden_files,Hidden files are not permitted.,,8,
public/class-bp-redirect-public.php,109,17,WARNING,WordPress.Security.SafeRedirect.wp_redirect_wp_redirect,"wp_redirect() found. Using wp_safe_redirect(), along with the &quot;allowed_redirect_hosts&quot; filter if needed, can help avoid any chances of malicious redirects within code. It is also important to remember to call exit() after a redirect so that no other unwanted code is executed.",https://developer.wordpress.org/reference/functions/wp_safe_redirect/,5,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fpublic%2Fclass-bp-redirect-public.php&line=109
plugin-update-checker/Puc/v5p5/Metadata.php,46,27,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;puc_api_error&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FMetadata.php&line=46
plugin-update-checker/Puc/v5p5/Metadata.php,54,27,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;puc_api_error&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FMetadata.php&line=54
plugin-update-checker/Puc/v5p5/Metadata.php,120,41,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;getPrefixedFilter(&#039;retain_fields&#039;) . &#039;-&#039; . $from-&gt;slug&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FMetadata.php&line=120
plugin-update-checker/Puc/v5p5/Vcs/Api.php,100,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;strategyFilterName&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FVcs%2FApi.php&line=100
plugin-update-checker/Puc/v5p5/Vcs/PluginUpdateChecker.php,67,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;puc_api_error&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FVcs%2FPluginUpdateChecker.php&line=67
plugin-update-checker/Puc/v5p5/Vcs/PluginUpdateChecker.php,93,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;puc_api_error&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FVcs%2FPluginUpdateChecker.php&line=93
plugin-update-checker/Puc/v5p5/Vcs/PluginUpdateChecker.php,125,35,WARNING,WordPress.NamingConventions.PrefixAllGlobals.DynamicHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$this-&gt;getUniqueName(&#039;request_info_result&#039;)&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FVcs%2FPluginUpdateChecker.php&line=125
plugin-update-checker/Puc/v5p5/Vcs/ThemeUpdateChecker.php,46,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;puc_api_error&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fplugin-update-checker%2FPuc%2Fv5p5%2FVcs%2FThemeUpdateChecker.php&line=46
bp-redirect.php,59,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;bp_redirect_plugin_init&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fbp-redirect.php&line=59
bp-redirect.php,88,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;bp_redirect_required_plugin_admin_notice&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fbp-redirect.php&line=88
bp-redirect.php,99,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;bp_redirect_check_config&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fbp-redirect.php&line=99
bp-redirect.php,159,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;bp_redirect_same_blog&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fbp-redirect.php&line=159
bp-redirect.php,171,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;bp_redirect_same_network_config&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fbp-redirect.php&line=171
bp-redirect.php,183,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;bp_redirect_plugin_links&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fbp-redirect.php&line=183
bp-redirect.php,196,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;bp_redirect_activate&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fbp-redirect.php&line=196
bp-redirect.php,205,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;bp_redirect_deactivate&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fbp-redirect.php&line=205
bp-redirect.php,222,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;bp_redirect_start_execution&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fbp-redirect.php&line=222
bp-redirect.php,234,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;bp_redirect_activation_redirect_settings&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fbp-redirect.php&line=234
admin/partials/bp-redirect-user-role-tab.php,20,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$spinner_src&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=20
admin/partials/bp-redirect-user-role-tab.php,21,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$saved_setting&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=21
admin/partials/bp-redirect-user-role-tab.php,22,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bp_pages&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=22
admin/partials/bp-redirect-user-role-tab.php,24,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bp_pages_ids&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=24
admin/partials/bp-redirect-user-role-tab.php,25,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$login_sequence&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=25
admin/partials/bp-redirect-user-role-tab.php,29,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$seq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=29
admin/partials/bp-redirect-user-role-tab.php,30,27,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$key&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=30
admin/partials/bp-redirect-user-role-tab.php,30,35,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=30
admin/partials/bp-redirect-user-role-tab.php,32,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val_arr&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=32
admin/partials/bp-redirect-user-role-tab.php,33,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$seq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=33
admin/partials/bp-redirect-user-role-tab.php,38,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logout_sequence&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=38
admin/partials/bp-redirect-user-role-tab.php,41,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logoutseq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=41
admin/partials/bp-redirect-user-role-tab.php,42,33,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$key&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=42
admin/partials/bp-redirect-user-role-tab.php,42,41,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=42
admin/partials/bp-redirect-user-role-tab.php,43,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val_arr&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=43
